subject,trial,gender,subj_race,hispanic,tag,cresp,response,confid,prime,target,include,resp
3,104,Male,Asian,No,3,q,q,3,White,gun,1,1
3,105,Male,Asian,No,1,q,q,3,Black,gun,1,1
3,106,Male,Asian,No,3,q,q,3,White,gun,1,1
3,107,Male,Asian,No,3,q,q,3,White,gun,1,1
3,108,Male,Asian,No,3,q,q,3,White,gun,1,1
3,109,Male,Asian,No,3,q,q,3,White,gun,1,1
3,110,Male,Asian,No,3,q,q,3,White,gun,1,1
3,111,Male,Asian,No,4,p,p,3,White,tool,1,0
3,112,Male,Asian,No,2,p,p,3,Black,tool,1,0
3,113,Male,Asian,No,4,p,p,3,White,tool,1,0
3,114,Male,Asian,No,2,p,p,3,Black,tool,1,0
3,115,Male,Asian,No,1,q,q,3,Black,gun,1,1
3,116,Male,Asian,No,3,q,q,3,White,gun,1,1
3,117,Male,Asian,No,1,q,q,3,Black,gun,1,1
3,118,Male,Asian,No,3,q,q,3,White,gun,1,1
3,119,Male,Asian,No,4,p,p,3,White,tool,1,0
3,120,Male,Asian,No,1,q,p,2,Black,gun,1,0
3,121,Male,Asian,No,4,p,p,3,White,tool,1,0
3,122,Male,Asian,No,4,p,p,3,White,tool,1,0
3,123,Male,Asian,No,1,q,q,3,Black,gun,1,1
3,124,Male,Asian,No,4,p,p,3,White,tool,1,0
3,125,Male,Asian,No,1,q,q,3,Black,gun,1,1
3,126,Male,Asian,No,2,p,p,3,Black,tool,1,0
3,127,Male,Asian,No,4,p,p,3,White,tool,1,0
3,128,Male,Asian,No,4,p,p,3,White,tool,1,0
3,129,Male,Asian,No,3,q,q,3,White,gun,1,1
3,130,Male,Asian,No,4,p,q,3,White,tool,1,1
3,131,Male,Asian,No,4,p,p,3,White,tool,1,0
3,132,Male,Asian,No,3,q,q,3,White,gun,1,1
3,133,Male,Asian,No,2,p,p,3,Black,tool,1,0
3,134,Male,Asian,No,2,p,p,3,Black,tool,1,0
3,135,Male,Asian,No,1,q,q,3,Black,gun,1,1
3,136,Male,Asian,No,4,p,p,3,White,tool,1,0
3,137,Male,Asian,No,3,q,q,3,White,gun,1,1
3,138,Male,Asian,No,2,p,p,3,Black,tool,1,0
3,139,Male,Asian,No,2,p,p,3,Black,tool,1,0
3,140,Male,Asian,No,4,p,p,3,White,tool,1,0
3,141,Male,Asian,No,3,q,q,3,White,gun,1,1
3,142,Male,Asian,No,3,q,q,3,White,gun,1,1
3,143,Male,Asian,No,2,p,p,3,Black,tool,1,0
3,144,Male,Asian,No,3,q,q,3,White,gun,1,1
3,145,Male,Asian,No,1,q,q,3,Black,gun,1,1
3,146,Male,Asian,No,1,q,q,3,Black,gun,1,1
3,147,Male,Asian,No,2,p,p,3,Black,tool,1,0
3,148,Male,Asian,No,2,p,p,3,Black,tool,1,0
3,149,Male,Asian,No,1,q,q,3,Black,gun,1,1
3,150,Male,Asian,No,3,q,q,3,White,gun,1,1
3,151,Male,Asian,No,3,q,q,3,White,gun,1,1
3,152,Male,Asian,No,1,q,q,3,Black,gun,1,1
3,153,Male,Asian,No,1,q,q,3,Black,gun,1,1
3,154,Male,Asian,No,2,p,p,3,Black,tool,1,0
3,155,Male,Asian,No,1,q,q,3,Black,gun,1,1
3,156,Male,Asian,No,2,p,p,3,Black,tool,1,0
3,157,Male,Asian,No,1,q,q,3,Black,gun,1,1
3,158,Male,Asian,No,2,p,p,3,Black,tool,1,0
3,159,Male,Asian,No,3,q,q,3,White,gun,1,1
3,160,Male,Asian,No,3,q,q,3,White,gun,1,1
3,161,Male,Asian,No,3,q,q,3,White,gun,1,1
3,162,Male,Asian,No,1,q,q,3,Black,gun,1,1
3,163,Male,Asian,No,1,q,q,3,Black,gun,1,1
3,164,Male,Asian,No,3,q,q,3,White,gun,1,1
3,165,Male,Asian,No,1,q,q,3,Black,gun,1,1
3,167,Male,Asian,No,3,q,q,3,White,gun,1,1
3,168,Male,Asian,No,1,q,q,3,Black,gun,1,1
3,169,Male,Asian,No,1,q,q,3,Black,gun,1,1
3,170,Male,Asian,No,2,p,p,3,Black,tool,1,0
3,171,Male,Asian,No,3,q,q,3,White,gun,1,1
3,172,Male,Asian,No,2,p,p,3,Black,tool,1,0
3,173,Male,Asian,No,2,p,p,3,Black,tool,1,0
3,174,Male,Asian,No,1,q,q,3,Black,gun,1,1
3,175,Male,Asian,No,1,q,q,3,Black,gun,1,1
3,176,Male,Asian,No,1,q,q,3,Black,gun,1,1
3,177,Male,Asian,No,2,p,p,3,Black,tool,1,0
3,178,Male,Asian,No,2,p,p,3,Black,tool,1,0
3,179,Male,Asian,No,1,q,q,3,Black,gun,1,1
3,180,Male,Asian,No,2,p,p,3,Black,tool,1,0
3,181,Male,Asian,No,1,q,q,3,Black,gun,1,1
3,182,Male,Asian,No,2,p,p,3,Black,tool,1,0
3,183,Male,Asian,No,2,p,p,3,Black,tool,1,0
3,184,Male,Asian,No,1,q,q,3,Black,gun,1,1
3,185,Male,Asian,No,2,p,p,3,Black,tool,1,0
3,186,Male,Asian,No,1,q,q,3,Black,gun,1,1
3,187,Male,Asian,No,1,q,q,3,Black,gun,1,1
3,188,Male,Asian,No,1,q,q,3,Black,gun,1,1
3,189,Male,Asian,No,1,q,q,3,Black,gun,1,1
3,190,Male,Asian,No,1,q,q,3,Black,gun,1,1
3,191,Male,Asian,No,2,p,q,3,Black,tool,1,1
4,2,Male,White,No,1,q,q,3,Black,gun,1,1
4,3,Male,White,No,3,q,q,3,White,gun,1,1
4,4,Male,White,No,3,q,q,3,White,gun,1,1
4,5,Male,White,No,4,p,p,3,White,tool,1,0
4,6,Male,White,No,4,p,p,3,White,tool,1,0
4,7,Male,White,No,4,p,p,3,White,tool,1,0
4,8,Male,White,No,4,p,p,3,White,tool,1,0
4,9,Male,White,No,1,q,q,3,Black,gun,1,1
4,10,Male,White,No,3,q,q,3,White,gun,1,1
4,11,Male,White,No,3,q,q,3,White,gun,1,1
4,12,Male,White,No,2,p,p,3,Black,tool,1,0
4,13,Male,White,No,1,q,q,3,Black,gun,1,1
4,14,Male,White,No,1,q,q,3,Black,gun,1,1
4,15,Male,White,No,3,q,q,3,White,gun,1,1
4,16,Male,White,No,4,p,p,3,White,tool,1,0
4,17,Male,White,No,2,p,p,3,Black,tool,1,0
4,18,Male,White,No,2,p,p,3,Black,tool,1,0
4,19,Male,White,No,1,q,q,3,Black,gun,1,1
4,20,Male,White,No,3,q,q,3,White,gun,1,1
4,21,Male,White,No,1,q,q,3,Black,gun,1,1
4,22,Male,White,No,3,q,q,3,White,gun,1,1
4,23,Male,White,No,3,q,q,3,White,gun,1,1
4,24,Male,White,No,2,p,p,3,Black,tool,1,0
4,25,Male,White,No,3,q,q,3,White,gun,1,1
4,26,Male,White,No,3,q,q,3,White,gun,1,1
4,27,Male,White,No,1,q,q,3,Black,gun,1,1
4,28,Male,White,No,3,q,q,3,White,gun,1,1
4,29,Male,White,No,3,q,q,3,White,gun,1,1
4,30,Male,White,No,4,p,p,3,White,tool,1,0
4,31,Male,White,No,2,p,p,3,Black,tool,1,0
4,32,Male,White,No,2,p,p,3,Black,tool,1,0
4,33,Male,White,No,3,q,q,3,White,gun,1,1
4,34,Male,White,No,2,p,p,3,Black,tool,1,0
4,35,Male,White,No,1,q,q,3,Black,gun,1,1
4,36,Male,White,No,1,q,q,3,Black,gun,1,1
4,37,Male,White,No,1,q,q,3,Black,gun,1,1
4,38,Male,White,No,3,q,q,3,White,gun,1,1
4,39,Male,White,No,4,p,p,3,White,tool,1,0
4,40,Male,White,No,4,p,p,3,White,tool,1,0
4,41,Male,White,No,1,q,q,3,Black,gun,1,1
4,42,Male,White,No,1,q,q,3,Black,gun,1,1
4,43,Male,White,No,1,q,q,3,Black,gun,1,1
4,44,Male,White,No,4,p,p,3,White,tool,1,0
4,45,Male,White,No,4,p,p,3,White,tool,1,0
4,46,Male,White,No,2,p,p,3,Black,tool,1,0
4,47,Male,White,No,1,q,q,3,Black,gun,1,1
4,48,Male,White,No,4,p,p,3,White,tool,1,0
4,49,Male,White,No,3,q,q,3,White,gun,1,1
4,50,Male,White,No,1,q,q,3,Black,gun,1,1
4,51,Male,White,No,2,p,p,3,Black,tool,1,0
4,52,Male,White,No,3,q,q,3,White,gun,1,1
4,53,Male,White,No,1,q,q,3,Black,gun,1,1
4,54,Male,White,No,1,q,q,3,Black,gun,1,1
4,55,Male,White,No,2,p,p,3,Black,tool,1,0
4,56,Male,White,No,3,q,q,3,White,gun,1,1
4,57,Male,White,No,2,p,p,3,Black,tool,1,0
4,58,Male,White,No,2,p,p,3,Black,tool,1,0
4,59,Male,White,No,3,q,q,3,White,gun,1,1
4,60,Male,White,No,1,q,q,3,Black,gun,1,1
4,61,Male,White,No,1,q,q,3,Black,gun,1,1
4,62,Male,White,No,2,p,p,3,Black,tool,1,0
4,63,Male,White,No,2,p,p,3,Black,tool,1,0
4,64,Male,White,No,1,q,q,3,Black,gun,1,1
4,65,Male,White,No,4,p,p,3,White,tool,1,0
4,66,Male,White,No,3,q,q,3,White,gun,1,1
4,67,Male,White,No,2,p,p,3,Black,tool,1,0
4,68,Male,White,No,1,q,q,3,Black,gun,1,1
4,69,Male,White,No,1,q,q,3,Black,gun,1,1
4,70,Male,White,No,2,p,p,3,Black,tool,1,0
4,71,Male,White,No,2,p,p,3,Black,tool,1,0
4,72,Male,White,No,2,p,p,3,Black,tool,1,0
4,73,Male,White,No,3,q,q,3,White,gun,1,1
4,74,Male,White,No,3,q,q,3,White,gun,1,1
4,75,Male,White,No,3,q,q,3,White,gun,1,1
4,76,Male,White,No,4,p,p,3,White,tool,1,0
4,77,Male,White,No,3,q,q,3,White,gun,1,1
4,78,Male,White,No,1,q,q,3,Black,gun,1,1
4,79,Male,White,No,2,p,p,3,Black,tool,1,0
4,80,Male,White,No,4,p,p,3,White,tool,1,0
4,81,Male,White,No,3,q,q,3,White,gun,1,1
4,82,Male,White,No,2,p,p,3,Black,tool,1,0
4,83,Male,White,No,2,p,p,3,Black,tool,1,0
4,84,Male,White,No,2,p,p,3,Black,tool,1,0
4,85,Male,White,No,2,p,p,3,Black,tool,1,0
4,86,Male,White,No,1,q,q,3,Black,gun,1,1
4,87,Male,White,No,1,q,q,3,Black,gun,1,1
4,88,Male,White,No,3,q,q,3,White,gun,1,1
4,89,Male,White,No,1,q,q,3,Black,gun,1,1
4,90,Male,White,No,2,p,p,3,Black,tool,1,0
4,91,Male,White,No,1,q,q,3,Black,gun,1,1
4,92,Male,White,No,1,q,q,3,Black,gun,1,1
4,93,Male,White,No,2,p,p,3,Black,tool,1,0
4,94,Male,White,No,2,p,p,3,Black,tool,1,0
4,95,Male,White,No,4,p,p,3,White,tool,1,0
4,96,Male,White,No,4,p,p,3,White,tool,1,0
4,97,Male,White,No,1,q,q,3,Black,gun,1,1
4,98,Male,White,No,1,q,q,3,Black,gun,1,1
4,99,Male,White,No,2,p,p,3,Black,tool,1,0
4,100,Male,White,No,4,p,p,3,White,tool,1,0
4,101,Male,White,No,3,q,q,3,White,gun,1,1
4,102,Male,White,No,1,q,q,3,Black,gun,1,1
4,103,Male,White,No,4,p,p,3,White,tool,1,0
4,104,Male,White,No,4,p,p,3,White,tool,1,0
4,105,Male,White,No,1,q,q,3,Black,gun,1,1
4,106,Male,White,No,1,q,q,3,Black,gun,1,1
4,107,Male,White,No,4,p,p,3,White,tool,1,0
4,108,Male,White,No,2,p,p,3,Black,tool,1,0
4,109,Male,White,No,3,q,q,3,White,gun,1,1
4,110,Male,White,No,3,q,q,3,White,gun,1,1
4,111,Male,White,No,2,p,p,3,Black,tool,1,0
4,112,Male,White,No,4,p,p,3,White,tool,1,0
4,113,Male,White,No,1,q,q,3,Black,gun,1,1
4,114,Male,White,No,3,q,q,3,White,gun,1,1
4,115,Male,White,No,2,p,p,3,Black,tool,1,0
4,116,Male,White,No,4,p,p,3,White,tool,1,0
4,117,Male,White,No,4,p,p,3,White,tool,1,0
4,118,Male,White,No,1,q,q,3,Black,gun,1,1
4,119,Male,White,No,4,p,p,3,White,tool,1,0
4,120,Male,White,No,2,p,p,3,Black,tool,1,0
4,121,Male,White,No,2,p,p,3,Black,tool,1,0
4,122,Male,White,No,3,q,q,3,White,gun,1,1
4,123,Male,White,No,4,p,p,3,White,tool,1,0
4,124,Male,White,No,3,q,q,3,White,gun,1,1
4,125,Male,White,No,3,q,q,3,White,gun,1,1
4,126,Male,White,No,2,p,p,3,Black,tool,1,0
4,127,Male,White,No,2,p,p,3,Black,tool,1,0
4,128,Male,White,No,3,q,q,3,White,gun,1,1
4,129,Male,White,No,1,q,q,3,Black,gun,1,1
4,130,Male,White,No,3,q,q,3,White,gun,1,1
4,131,Male,White,No,4,p,p,3,White,tool,1,0
4,132,Male,White,No,2,p,p,3,Black,tool,1,0
4,133,Male,White,No,1,q,q,3,Black,gun,1,1
4,134,Male,White,No,4,p,p,3,White,tool,1,0
4,135,Male,White,No,4,p,p,3,White,tool,1,0
4,136,Male,White,No,4,p,p,3,White,tool,1,0
4,137,Male,White,No,4,p,p,3,White,tool,1,0
4,138,Male,White,No,4,p,p,3,White,tool,1,0
4,139,Male,White,No,3,q,q,3,White,gun,1,1
4,140,Male,White,No,3,q,q,3,White,gun,1,1
4,141,Male,White,No,4,p,p,3,White,tool,1,0
4,142,Male,White,No,3,q,q,3,White,gun,1,1
4,143,Male,White,No,1,q,q,3,Black,gun,1,1
4,144,Male,White,No,2,p,p,3,Black,tool,1,0
4,145,Male,White,No,1,q,q,3,Black,gun,1,1
4,146,Male,White,No,4,p,p,3,White,tool,1,0
4,147,Male,White,No,4,p,p,3,White,tool,1,0
4,148,Male,White,No,3,q,q,3,White,gun,1,1
4,149,Male,White,No,4,p,p,3,White,tool,1,0
4,150,Male,White,No,2,p,p,3,Black,tool,1,0
4,151,Male,White,No,3,q,q,3,White,gun,1,1
4,152,Male,White,No,4,p,p,3,White,tool,1,0
4,153,Male,White,No,1,q,q,3,Black,gun,1,1
4,154,Male,White,No,2,p,p,3,Black,tool,1,0
4,155,Male,White,No,1,q,q,3,Black,gun,1,1
4,156,Male,White,No,4,p,p,3,White,tool,1,0
4,157,Male,White,No,4,p,p,3,White,tool,1,0
4,158,Male,White,No,4,p,p,3,White,tool,1,0
4,159,Male,White,No,4,p,p,3,White,tool,1,0
4,160,Male,White,No,4,p,p,3,White,tool,1,0
4,161,Male,White,No,1,q,q,3,Black,gun,1,1
4,162,Male,White,No,4,p,p,3,White,tool,1,0
4,163,Male,White,No,1,q,q,3,Black,gun,1,1
4,164,Male,White,No,1,q,q,3,Black,gun,1,1
4,165,Male,White,No,2,p,p,3,Black,tool,1,0
4,166,Male,White,No,1,q,q,3,Black,gun,1,1
4,167,Male,White,No,1,q,q,3,Black,gun,1,1
4,168,Male,White,No,1,q,q,3,Black,gun,1,1
4,169,Male,White,No,4,p,p,3,White,tool,1,0
4,170,Male,White,No,2,p,p,3,Black,tool,1,0
4,171,Male,White,No,4,p,p,3,White,tool,1,0
4,172,Male,White,No,4,p,p,3,White,tool,1,0
4,173,Male,White,No,3,q,q,3,White,gun,1,1
4,174,Male,White,No,2,p,p,3,Black,tool,1,0
4,175,Male,White,No,2,p,p,3,Black,tool,1,0
4,176,Male,White,No,2,p,p,3,Black,tool,1,0
4,177,Male,White,No,4,p,p,3,White,tool,1,0
4,178,Male,White,No,2,p,p,3,Black,tool,1,0
4,179,Male,White,No,3,q,q,3,White,gun,1,1
4,180,Male,White,No,4,p,p,3,White,tool,1,0
4,181,Male,White,No,2,p,p,3,Black,tool,1,0
4,182,Male,White,No,3,q,q,3,White,gun,1,1
4,183,Male,White,No,4,p,p,3,White,tool,1,0
4,184,Male,White,No,3,q,q,3,White,gun,1,1
4,185,Male,White,No,2,p,p,3,Black,tool,1,0
4,186,Male,White,No,3,q,q,3,White,gun,1,1
4,187,Male,White,No,2,p,p,3,Black,tool,1,0
4,188,Male,White,No,2,p,p,3,Black,tool,1,0
4,189,Male,White,No,3,q,q,3,White,gun,1,1
4,190,Male,White,No,3,q,q,3,White,gun,1,1
4,191,Male,White,No,3,q,q,3,White,gun,1,1
5,2,Female,White,No,1,q,q,3,Black,gun,1,1
5,3,Female,White,No,1,q,q,3,Black,gun,1,1
5,4,Female,White,No,1,q,q,3,Black,gun,1,1
5,5,Female,White,No,2,p,p,3,Black,tool,1,0
5,6,Female,White,No,2,p,p,3,Black,tool,1,0
5,7,Female,White,No,4,p,p,3,White,tool,1,0
5,8,Female,White,No,1,q,q,3,Black,gun,1,1
5,9,Female,White,No,1,q,q,3,Black,gun,1,1
5,10,Female,White,No,4,p,p,3,White,tool,1,0
5,11,Female,White,No,3,q,q,3,White,gun,1,1
5,12,Female,White,No,1,q,q,3,Black,gun,1,1
5,13,Female,White,No,2,p,p,3,Black,tool,1,0
5,14,Female,White,No,1,q,q,3,Black,gun,1,1
5,15,Female,White,No,4,p,p,3,White,tool,1,0
5,16,Female,White,No,1,q,q,3,Black,gun,1,1
5,17,Female,White,No,3,q,q,3,White,gun,1,1
5,18,Female,White,No,3,q,q,3,White,gun,1,1
5,19,Female,White,No,2,p,p,3,Black,tool,1,0
5,20,Female,White,No,1,q,q,3,Black,gun,1,1
5,21,Female,White,No,3,q,q,3,White,gun,1,1
5,22,Female,White,No,4,p,p,3,White,tool,1,0
5,23,Female,White,No,1,q,q,3,Black,gun,1,1
5,24,Female,White,No,3,q,p,3,White,gun,1,0
5,25,Female,White,No,2,p,p,3,Black,tool,1,0
5,26,Female,White,No,2,p,p,3,Black,tool,1,0
5,28,Female,White,No,1,q,q,3,Black,gun,1,1
5,29,Female,White,No,2,p,p,3,Black,tool,1,0
5,30,Female,White,No,1,q,q,3,Black,gun,1,1
5,31,Female,White,No,4,p,p,3,White,tool,1,0
5,32,Female,White,No,1,q,q,3,Black,gun,1,1
5,33,Female,White,No,3,q,q,3,White,gun,1,1
5,34,Female,White,No,2,p,p,3,Black,tool,1,0
5,35,Female,White,No,1,q,q,3,Black,gun,1,1
5,36,Female,White,No,1,q,q,3,Black,gun,1,1
5,37,Female,White,No,4,p,p,3,White,tool,1,0
5,38,Female,White,No,2,p,p,3,Black,tool,1,0
5,39,Female,White,No,3,q,q,3,White,gun,1,1
5,40,Female,White,No,3,q,q,3,White,gun,1,1
5,41,Female,White,No,1,q,q,3,Black,gun,1,1
5,42,Female,White,No,1,q,q,3,Black,gun,1,1
5,43,Female,White,No,2,p,p,3,Black,tool,1,0
5,44,Female,White,No,2,p,p,3,Black,tool,1,0
5,45,Female,White,No,3,q,q,3,White,gun,1,1
5,46,Female,White,No,4,p,p,3,White,tool,1,0
5,47,Female,White,No,2,p,p,3,Black,tool,1,0
5,48,Female,White,No,4,p,p,3,White,tool,1,0
5,49,Female,White,No,2,p,p,3,Black,tool,1,0
5,50,Female,White,No,2,p,p,3,Black,tool,1,0
5,51,Female,White,No,4,p,p,3,White,tool,1,0
5,52,Female,White,No,4,p,p,3,White,tool,1,0
5,53,Female,White,No,1,q,q,3,Black,gun,1,1
5,54,Female,White,No,2,p,p,3,Black,tool,1,0
5,55,Female,White,No,4,p,p,3,White,tool,1,0
5,56,Female,White,No,3,q,q,3,White,gun,1,1
5,57,Female,White,No,1,q,q,3,Black,gun,1,1
5,58,Female,White,No,2,p,p,3,Black,tool,1,0
5,59,Female,White,No,3,q,q,3,White,gun,1,1
5,60,Female,White,No,1,q,q,3,Black,gun,1,1
5,61,Female,White,No,1,q,q,3,Black,gun,1,1
5,62,Female,White,No,3,q,q,3,White,gun,1,1
5,63,Female,White,No,3,q,q,3,White,gun,1,1
5,64,Female,White,No,4,p,p,3,White,tool,1,0
5,65,Female,White,No,4,p,p,3,White,tool,1,0
5,66,Female,White,No,3,q,q,3,White,gun,1,1
5,67,Female,White,No,4,p,p,3,White,tool,1,0
5,68,Female,White,No,2,p,p,3,Black,tool,1,0
5,69,Female,White,No,3,q,q,3,White,gun,1,1
5,70,Female,White,No,2,p,p,3,Black,tool,1,0
5,71,Female,White,No,4,p,p,3,White,tool,1,0
5,72,Female,White,No,4,p,p,3,White,tool,1,0
5,73,Female,White,No,2,p,p,3,Black,tool,1,0
5,74,Female,White,No,2,p,p,3,Black,tool,1,0
5,75,Female,White,No,2,p,p,3,Black,tool,1,0
5,76,Female,White,No,4,p,p,3,White,tool,1,0
5,77,Female,White,No,2,p,p,3,Black,tool,1,0
5,78,Female,White,No,3,q,q,3,White,gun,1,1
5,79,Female,White,No,3,q,q,3,White,gun,1,1
5,80,Female,White,No,4,p,p,3,White,tool,1,0
5,81,Female,White,No,2,p,p,3,Black,tool,1,0
5,82,Female,White,No,2,p,p,3,Black,tool,1,0
5,83,Female,White,No,2,p,p,3,Black,tool,1,0
5,84,Female,White,No,2,p,p,3,Black,tool,1,0
5,85,Female,White,No,2,p,p,3,Black,tool,1,0
5,86,Female,White,No,4,p,p,3,White,tool,1,0
5,87,Female,White,No,3,q,q,3,White,gun,1,1
5,88,Female,White,No,3,q,q,3,White,gun,1,1
5,89,Female,White,No,2,p,p,3,Black,tool,1,0
5,91,Female,White,No,4,p,p,3,White,tool,1,0
5,93,Female,White,No,4,p,p,3,White,tool,1,0
5,94,Female,White,No,1,q,q,3,Black,gun,1,1
5,95,Female,White,No,2,p,p,3,Black,tool,1,0
5,96,Female,White,No,2,p,p,3,Black,tool,1,0
5,97,Female,White,No,3,q,q,3,White,gun,1,1
5,98,Female,White,No,2,p,p,3,Black,tool,1,0
5,99,Female,White,No,2,p,p,3,Black,tool,1,0
5,100,Female,White,No,4,p,p,3,White,tool,1,0
5,101,Female,White,No,1,q,q,3,Black,gun,1,1
5,102,Female,White,No,3,q,q,3,White,gun,1,1
5,103,Female,White,No,4,p,p,3,White,tool,1,0
5,104,Female,White,No,1,q,q,3,Black,gun,1,1
5,105,Female,White,No,3,q,q,3,White,gun,1,1
5,106,Female,White,No,4,p,p,3,White,tool,1,0
5,107,Female,White,No,2,p,p,3,Black,tool,1,0
5,108,Female,White,No,4,p,p,3,White,tool,1,0
5,109,Female,White,No,1,q,q,3,Black,gun,1,1
5,110,Female,White,No,1,q,q,3,Black,gun,1,1
5,111,Female,White,No,3,q,q,3,White,gun,1,1
5,112,Female,White,No,1,q,q,3,Black,gun,1,1
5,113,Female,White,No,3,q,q,3,White,gun,1,1
5,114,Female,White,No,1,q,q,3,Black,gun,1,1
5,116,Female,White,No,2,p,p,3,Black,tool,1,0
5,117,Female,White,No,3,q,q,3,White,gun,1,1
5,118,Female,White,No,2,p,p,3,Black,tool,1,0
5,119,Female,White,No,4,p,p,3,White,tool,1,0
5,120,Female,White,No,2,p,p,3,Black,tool,1,0
5,121,Female,White,No,1,q,q,3,Black,gun,1,1
5,122,Female,White,No,1,q,q,3,Black,gun,1,1
5,123,Female,White,No,1,q,q,3,Black,gun,1,1
5,124,Female,White,No,1,q,q,3,Black,gun,1,1
5,125,Female,White,No,3,q,q,3,White,gun,1,1
5,126,Female,White,No,1,q,q,3,Black,gun,1,1
5,127,Female,White,No,2,p,p,3,Black,tool,1,0
5,128,Female,White,No,2,p,p,3,Black,tool,1,0
5,129,Female,White,No,4,p,p,3,White,tool,1,0
5,130,Female,White,No,1,q,q,3,Black,gun,1,1
5,131,Female,White,No,4,p,p,3,White,tool,1,0
5,132,Female,White,No,1,q,q,3,Black,gun,1,1
5,133,Female,White,No,2,p,p,3,Black,tool,1,0
5,134,Female,White,No,4,p,p,3,White,tool,1,0
5,135,Female,White,No,2,p,p,3,Black,tool,1,0
5,136,Female,White,No,2,p,p,3,Black,tool,1,0
5,137,Female,White,No,3,q,q,3,White,gun,1,1
5,138,Female,White,No,3,q,q,3,White,gun,1,1
5,139,Female,White,No,2,p,p,3,Black,tool,1,0
5,140,Female,White,No,4,p,p,3,White,tool,1,0
5,141,Female,White,No,1,q,q,3,Black,gun,1,1
5,142,Female,White,No,1,q,q,3,Black,gun,1,1
5,143,Female,White,No,2,p,p,3,Black,tool,1,0
5,144,Female,White,No,1,q,q,3,Black,gun,1,1
5,145,Female,White,No,3,q,q,3,White,gun,1,1
5,146,Female,White,No,1,q,q,3,Black,gun,1,1
5,147,Female,White,No,2,p,p,3,Black,tool,1,0
5,148,Female,White,No,1,q,q,3,Black,gun,1,1
5,150,Female,White,No,4,p,p,3,White,tool,1,0
5,151,Female,White,No,4,p,p,3,White,tool,1,0
5,152,Female,White,No,3,q,q,3,White,gun,1,1
5,153,Female,White,No,3,q,q,3,White,gun,1,1
5,154,Female,White,No,1,q,q,3,Black,gun,1,1
5,155,Female,White,No,2,p,q,3,Black,tool,1,1
5,156,Female,White,No,3,q,q,3,White,gun,1,1
5,157,Female,White,No,3,q,q,3,White,gun,1,1
5,158,Female,White,No,1,q,q,3,Black,gun,1,1
5,159,Female,White,No,3,q,q,3,White,gun,1,1
5,160,Female,White,No,1,q,q,3,Black,gun,1,1
5,161,Female,White,No,1,q,q,3,Black,gun,1,1
5,162,Female,White,No,3,q,q,3,White,gun,1,1
5,163,Female,White,No,2,p,p,3,Black,tool,1,0
5,164,Female,White,No,1,q,p,3,Black,gun,1,0
5,165,Female,White,No,1,q,q,3,Black,gun,1,1
5,167,Female,White,No,4,p,p,3,White,tool,1,0
5,168,Female,White,No,3,q,q,3,White,gun,1,1
5,169,Female,White,No,3,q,q,3,White,gun,1,1
5,170,Female,White,No,4,p,p,3,White,tool,1,0
5,171,Female,White,No,3,q,q,3,White,gun,1,1
5,172,Female,White,No,4,p,p,3,White,tool,1,0
5,173,Female,White,No,4,p,p,3,White,tool,1,0
5,174,Female,White,No,3,q,q,3,White,gun,1,1
5,175,Female,White,No,4,p,q,3,White,tool,1,1
5,176,Female,White,No,3,q,q,3,White,gun,1,1
5,177,Female,White,No,4,p,p,3,White,tool,1,0
5,178,Female,White,No,3,q,q,3,White,gun,1,1
5,179,Female,White,No,4,p,p,3,White,tool,1,0
5,180,Female,White,No,4,p,p,3,White,tool,1,0
5,181,Female,White,No,3,q,q,3,White,gun,1,1
5,182,Female,White,No,4,p,p,3,White,tool,1,0
5,183,Female,White,No,3,q,q,3,White,gun,1,1
5,184,Female,White,No,3,q,q,3,White,gun,1,1
5,185,Female,White,No,4,p,p,3,White,tool,1,0
5,186,Female,White,No,4,p,p,3,White,tool,1,0
5,187,Female,White,No,3,q,q,3,White,gun,1,1
5,188,Female,White,No,3,q,q,3,White,gun,1,1
5,189,Female,White,No,3,q,q,3,White,gun,1,1
5,190,Female,White,No,4,p,p,3,White,tool,1,0
5,191,Female,White,No,4,p,p,3,White,tool,1,0
6,2,Male,White,No,4,p,p,3,White,tool,1,0
6,3,Male,White,No,2,p,p,3,Black,tool,1,0
6,4,Male,White,No,1,q,q,3,Black,gun,1,1
6,5,Male,White,No,4,p,p,2,White,tool,1,0
6,6,Male,White,No,1,q,q,3,Black,gun,1,1
6,7,Male,White,No,3,q,q,3,White,gun,1,1
6,8,Male,White,No,3,q,q,3,White,gun,1,1
6,9,Male,White,No,3,q,q,3,White,gun,1,1
6,10,Male,White,No,3,q,q,3,White,gun,1,1
6,11,Male,White,No,2,p,p,3,Black,tool,1,0
6,12,Male,White,No,3,q,q,3,White,gun,1,1
6,13,Male,White,No,4,p,p,3,White,tool,1,0
6,14,Male,White,No,2,p,p,3,Black,tool,1,0
6,15,Male,White,No,1,q,q,3,Black,gun,1,1
6,16,Male,White,No,1,q,q,3,Black,gun,1,1
6,17,Male,White,No,4,p,p,3,White,tool,1,0
6,18,Male,White,No,4,p,p,3,White,tool,1,0
6,19,Male,White,No,2,p,p,3,Black,tool,1,0
6,20,Male,White,No,2,p,p,3,Black,tool,1,0
6,21,Male,White,No,1,q,q,3,Black,gun,1,1
6,22,Male,White,No,3,q,q,3,White,gun,1,1
6,23,Male,White,No,1,q,q,3,Black,gun,1,1
